id,symbol,value_date,amount,created_date,created_by
1493,UPD2023S1,2021-11-15,100,2021-11-15 16:32:33.789,demo
1494,UPDC [BLS],2021-11-15,1.53,2021-11-15 16:32:33.789,demo
1495,UPDCREIT,2021-11-15,6,2021-11-15 16:32:33.789,demo
1496,UPL,2021-11-15,2.2,2021-11-15 16:32:33.789,demo
1497,VANLEER,2021-11-15,5.45,2021-11-15 16:32:33.789,demo
1498,VERITASKAP,2021-11-15,0.21,2021-11-15 16:32:33.789,demo
1499,VETBANK,2021-11-15,3.98,2021-11-15 16:32:33.789,demo
1500,VETGOODS,2021-11-15,5.69,2021-11-15 16:32:33.789,demo
1501,VETGRIF30,2021-11-15,18.5,2021-11-15 16:32:33.789,demo
1502,VETINDETF,2021-11-15,21.97,2021-11-15 16:32:33.789,demo
1503,VITAFOAM,2021-11-15,18.7,2021-11-15 16:32:33.789,demo
1504,VSPBONDETF,2021-11-15,180.48,2021-11-15 16:32:33.789,demo
1505,WAPCO,2021-11-15,25.5,2021-11-15 16:32:33.789,demo
1506,WAPIC,2021-11-15,0.49,2021-11-15 16:32:33.789,demo
1507,WEM2023S1,2021-11-15,100,2021-11-15 16:32:33.789,demo
1508,WEMABANK,2021-11-15,0.83,2021-11-15 16:32:33.790,demo
1509,ZAM2022S1,2021-11-15,100,2021-11-15 16:32:33.790,demo
1510,ZENITHBANK,2021-11-15,24.05,2021-11-15 16:32:33.790,demo
1511,ABB2026S0,2021-11-16,100,2021-11-16 22:43:59.239,demo
1512,ABBEYBDS [BLS],2021-11-16,0.95,2021-11-16 22:43:59.239,demo
1513,ABCTRANS,2021-11-16,0.3,2021-11-16 22:43:59.239,demo
1514,ACADEMY,2021-11-16,0.33,2021-11-16 22:43:59.239,demo
1515,ACCESS,2021-11-16,9.35,2021-11-16 22:43:59.239,demo
1516,AFRINSURE,2021-11-16,0.2,2021-11-16 22:43:59.239,demo
1517,AFRIPRUD,2021-11-16,6.5,2021-11-16 22:43:59.239,demo
1518,AFROMEDIA,2021-11-16,0.2,2021-11-16 22:43:59.239,demo
1519,AGB2024S0,2021-11-16,100,2021-11-16 22:43:59.239,demo
1520,AIICO,2021-11-16,1.3,2021-11-16 22:43:59.239,demo
1521,AIRTELAFRI,2021-11-16,910,2021-11-16 22:43:59.239,demo
1522,ALEX [BLS],2021-11-16,7.2,2021-11-16 22:43:59.239,demo
1523,ARBICO [BLS],2021-11-16,1.03,2021-11-16 22:43:59.239,demo
1524,ARDOVA,2021-11-16,13.95,2021-11-16 22:43:59.239,demo
1525,ASOSAVINGS [DIP],2021-11-16,0.5,2021-11-16 22:43:59.239,demo
1526,AUSTINLAZ [BLS],2021-11-16,2.03,2021-11-16 22:43:59.239,demo
1527,AXA2027S1,2021-11-16,100,2021-11-16 22:43:59.239,demo
1528,BAPLC,2021-11-16,6.25,2021-11-16 22:43:59.239,demo
1529,BAU2021S1,2021-11-16,100,2021-11-16 22:43:59.240,demo
1530,BERGER,2021-11-16,8.55,2021-11-16 22:43:59.240,demo
1531,BETAGLAS,2021-11-16,52.95,2021-11-16 22:43:59.240,demo
1532,BNB2022S0,2021-11-16,100,2021-11-16 22:43:59.240,demo
1533,BOCGAS,2021-11-16,10.5,2021-11-16 22:43:59.240,demo
1534,BUA2027S1,2021-11-16,100,2021-11-16 22:43:59.240,demo
1535,BUACEMENT,2021-11-16,74.5,2021-11-16 22:43:59.240,demo
1536,CADBURY,2021-11-16,9.35,2021-11-16 22:43:59.240,demo
1537,CAP,2021-11-16,19.5,2021-11-16 22:43:59.240,demo
1538,CAPHOTEL [BLS],2021-11-16,3.19,2021-11-16 22:43:59.240,demo
1539,CAPOIL [MRF],2021-11-16,0.2,2021-11-16 22:43:59.240,demo
1540,CAVERTON,2021-11-16,1.8,2021-11-16 22:43:59.240,demo
1541,CHAMPION [BLS],2021-11-16,2.8,2021-11-16 22:43:59.240,demo
1542,CHAMS,2021-11-16,0.22,2021-11-16 22:43:59.240,demo
1543,CHELLARAM,2021-11-16,2.24,2021-11-16 22:43:59.240,demo
1544,CHIPLC,2021-11-16,0.62,2021-11-16 22:43:59.240,demo
1545,CIB2023S1,2021-11-16,100,2021-11-16 22:43:59.240,demo
1546,CIL2028S2,2021-11-16,100,2021-11-16 22:43:59.240,demo
1547,CILEASING,2021-11-16,4.75,2021-11-16 22:43:59.240,demo
1548,CMB2025S1,2021-11-16,100,2021-11-16 22:43:59.240,demo
1549,CONOIL,2021-11-16,21.7,2021-11-16 22:43:59.240,demo
1550,CORNERST,2021-11-16,0.56,2021-11-16 22:43:59.240,demo
1551,COURTVILLE,2021-11-16,0.41,2021-11-16 22:43:59.240,demo
1552,CRS2022S1,2021-11-16,108.74,2021-11-16 22:43:59.240,demo
1553,CSF2025S1,2021-11-16,100,2021-11-16 22:43:59.240,demo
1554,CUSTODIAN,2021-11-16,7.65,2021-11-16 22:43:59.240,demo
1555,CUTIX,2021-11-16,3.25,2021-11-16 22:43:59.240,demo
1556,CWG [BLS],2021-11-16,1.02,2021-11-16 22:43:59.240,demo
1557,DAARCOMM,2021-11-16,0.2,2021-11-16 22:43:59.240,demo
1558,DAN2024S1TA,2021-11-16,100,2021-11-16 22:43:59.240,demo
1559,DAN2026S1TB,2021-11-16,100,2021-11-16 22:43:59.240,demo
1560,DAN2028S1TC,2021-11-16,100,2021-11-16 22:43:59.240,demo
1561,DANGCEM,2021-11-16,280,2021-11-16 22:43:59.240,demo
1562,DANGSUGAR,2021-11-16,17,2021-11-16 22:43:59.240,demo
1563,DCM2025S1,2021-11-16,100,2021-11-16 22:43:59.240,demo
1564,DEAPCAP [DWL],2021-11-16,0.2,2021-11-16 22:43:59.240,demo
1565,DUNLOP [MRS],2021-11-16,0.2,2021-11-16 22:43:59.240,demo
1566,EKOCORP [BLS],2021-11-16,5.79,2021-11-16 22:43:59.240,demo
1567,ELLAHLAKES [BLS],2021-11-16,4.25,2021-11-16 22:43:59.240,demo
1568,ENAMELWA,2021-11-16,16.2,2021-11-16 22:43:59.240,demo
1569,EPF2026S1,2021-11-16,100,2021-11-16 22:43:59.240,demo
1570,ETERNA,2021-11-16,7.31,2021-11-16 22:43:59.240,demo
1571,ETI,2021-11-16,8.3,2021-11-16 22:43:59.241,demo
1572,ETRANZACT,2021-11-16,1.9,2021-11-16 22:43:59.241,demo
1573,EUNISELL,2021-11-16,2.91,2021-11-16 22:43:59.241,demo
1574,FBB2022S0,2021-11-16,94.83,2021-11-16 22:43:59.241,demo
1575,FBNH,2021-11-16,12.5,2021-11-16 22:43:59.241,demo
1576,FBQ2023S1,2021-11-16,100,2021-11-16 22:43:59.241,demo
1577,FBQ2030S2,2021-11-16,100,2021-11-16 22:43:59.241,demo
1578,FCM2021S1,2021-11-16,100.98,2021-11-16 22:43:59.241,demo
1579,FCMB,2021-11-16,3.03,2021-11-16 22:43:59.241,demo
1580,FFFBNBALF,2021-11-16,146.14,2021-11-16 22:43:59.241,demo
1581,FFFBNFIF,2021-11-16,1234.59,2021-11-16 22:43:59.241,demo
1582,FFFBNMMF,2021-11-16,100,2021-11-16 22:43:59.241,demo
1583,FFFRONTIER,2021-11-16,121.43,2021-11-16 22:43:59.241,demo
1584,FFFSDHCGF,2021-11-16,3002.68,2021-11-16 22:43:59.241,demo
1585,FFFSDHCIF,2021-11-16,2858.81,2021-11-16 22:43:59.241,demo
1586,FFIONEABMM,2021-11-16,100,2021-11-16 22:43:59.241,demo
1587,FFIONEVBF,2021-11-16,2.15,2021-11-16 22:43:59.241,demo
1588,FFIONEVGIF,2021-11-16,1,2021-11-16 22:43:59.241,demo
1589,FFLEGYDTFD,2021-11-16,3.35,2021-11-16 22:43:59.241,demo
1590,FFLEGYEYFD,2021-11-16,1.18,2021-11-16 22:43:59.241,demo
1591,FFLEGYMMFD,2021-11-16,100,2021-11-16 22:43:59.241,demo
1592,FFLEGYUBFD,2021-11-16,1.04,2021-11-16 22:43:59.241,demo
1593,FFSFSFIXED,2021-11-16,1.03,2021-11-16 22:43:59.241,demo
1594,FFUNCAPBDF,2021-11-16,1.65,2021-11-16 22:43:59.241,demo
1595,FFUNCAPBLF,2021-11-16,1.23,2021-11-16 22:43:59.241,demo
1596,FFUNCAPEBF,2021-11-16,109.3,2021-11-16 22:43:59.241,demo
1597,FFUNCAPEQF,2021-11-16,0.72,2021-11-16 22:43:59.241,demo
1598,FFUNCAPMMF,2021-11-16,1,2021-11-16 22:43:59.241,demo
1599,FFUNCAPWFF,2021-11-16,1.12,2021-11-16 22:43:59.241,demo
1600,FG112024S1,2021-11-16,118.32,2021-11-16 22:43:59.241,demo
1601,FG112024S1,2021-11-16,118.32,2021-11-16 22:43:59.241,demo
1602,FG112034S2,2021-11-16,97.04,2021-11-16 22:43:59.241,demo
1603,FG112034S2,2021-11-16,97.04,2021-11-16 22:43:59.241,demo
1604,FG132026S1,2021-11-16,98,2021-11-16 22:43:59.241,demo
1605,FG132026S1,2021-11-16,98,2021-11-16 22:43:59.241,demo
1606,FG132036S2,2021-11-16,99.5,2021-11-16 22:43:59.241,demo
1607,FG132036S2,2021-11-16,99.5,2021-11-16 22:43:59.241,demo
1608,FG142027S1,2021-11-16,120.97,2021-11-16 22:43:59.241,demo
1609,FG142027S1,2021-11-16,120.97,2021-11-16 22:43:59.241,demo
1610,FG142037S2,2021-11-16,128.08,2021-11-16 22:43:59.241,demo
1611,FG142037S2,2021-11-16,128.08,2021-11-16 22:43:59.241,demo
1612,FG152023S3,2021-11-16,105.46,2021-11-16 22:43:59.241,demo
1613,FG152025S2,2021-11-16,100,2021-11-16 22:43:59.241,demo
1614,FG152025S2,2021-11-16,100,2021-11-16 22:43:59.241,demo
1615,FG152028S1,2021-11-16,111.91,2021-11-16 22:43:59.241,demo
1616,FG152028S1,2021-11-16,111.91,2021-11-16 22:43:59.241,demo
1617,FG162029S1,2021-11-16,102.47,2021-11-16 22:43:59.242,demo
1618,FG162029S1,2021-11-16,102.47,2021-11-16 22:43:59.242,demo
1619,FG162049S2,2021-11-16,145.05,2021-11-16 22:43:59.242,demo
1620,FG162049S2,2021-11-16,145.05,2021-11-16 22:43:59.242,demo
1621,FG172035S1,2021-11-16,114.31,2021-11-16 22:43:59.242,demo
1622,FG172035S1,2021-11-16,114.31,2021-11-16 22:43:59.242,demo
1623,FG172045S3,2021-11-16,100,2021-11-16 22:43:59.242,demo
1624,FG172045S3,2021-11-16,100,2021-11-16 22:43:59.242,demo
1625,FG172050S2,2021-11-16,105,2021-11-16 22:43:59.242,demo
1626,FG172050S2,2021-11-16,105,2021-11-16 22:43:59.242,demo
1627,FG5B2028S5,2021-11-16,100,2021-11-16 22:43:59.242,demo
1628,FG5B2028S5,2021-11-16,100,2021-11-16 22:43:59.242,demo
1629,FG6B2029S3,2021-11-16,100,2021-11-16 22:43:59.242,demo
1630,FG6B2029S3,2021-11-16,100,2021-11-16 22:43:59.242,demo
1631,FG6B2029S5,2021-11-16,100,2021-11-16 22:43:59.242,demo
1632,FG6B2029S5,2021-11-16,100,2021-11-16 22:43:59.242,demo
1633,FG7B2030S3,2021-11-16,70.5,2021-11-16 22:43:59.242,demo
1634,FG7B2030S3,2021-11-16,70.5,2021-11-16 22:43:59.242,demo
1635,FG9B2022S1,2021-11-16,100,2021-11-16 22:43:59.242,demo
1636,FGB2022S1,2021-11-16,100,2021-11-16 22:43:59.242,demo
1637,FGB2022S1,2021-11-16,100,2021-11-16 22:43:59.242,demo
1638,FGB2026S2,2021-11-16,110.75,2021-11-16 22:43:59.242,demo
1639,FGB2026S2,2021-11-16,110.75,2021-11-16 22:43:59.242,demo
1640,FGDIA2022S1,2021-11-16,100,2021-11-16 22:43:59.242,demo
1641,FGEUR2023S9,2021-11-16,98.19,2021-11-16 22:43:59.242,demo
1642,FGEUR2025S5,2021-11-16,100,2021-11-16 22:43:59.242,demo
1643,FGEUR2027S2,2021-11-16,100,2021-11-16 22:43:59.242,demo
1644,FGEUR2030S8,2021-11-16,100,2021-11-16 22:43:59.242,demo
1645,FGEUR2031S6,2021-11-16,100,2021-11-16 22:43:59.242,demo
1646,FGEUR2032S1,2021-11-16,100,2021-11-16 22:43:59.242,demo
1647,FGEUR2038S7,2021-11-16,100,2021-11-16 22:43:59.242,demo
1648,FGEUR2047S3,2021-11-16,100,2021-11-16 22:43:59.242,demo
1649,FGEUR2049S4,2021-11-16,100,2021-11-16 22:43:59.242,demo
1650,FGS202143,2021-11-16,101,2021-11-16 22:43:59.242,demo
1651,FGS202166,2021-11-16,100,2021-11-16 22:43:59.242,demo
1652,FGS202245,2021-11-16,100,2021-11-16 22:43:59.242,demo
1653,FGS202247,2021-11-16,90,2021-11-16 22:43:59.243,demo
1654,FGS202247,2021-11-16,90,2021-11-16 22:43:59.243,demo
1655,FGS202249,2021-11-16,95,2021-11-16 22:43:59.243,demo
1656,FGS202249,2021-11-16,95,2021-11-16 22:43:59.243,demo
1657,FGS202251,2021-11-16,106.15,2021-11-16 22:43:59.243,demo
1658,FGS202251,2021-11-16,106.15,2021-11-16 22:43:59.243,demo
1659,FGS202253,2021-11-16,103.79,2021-11-16 22:43:59.243,demo
1660,FGS202253,2021-11-16,103.79,2021-11-16 22:43:59.243,demo
1661,FGS202255,2021-11-16,101.59,2021-11-16 22:43:59.243,demo
1662,FGS202255,2021-11-16,101.59,2021-11-16 22:43:59.243,demo
1663,FGS202257,2021-11-16,100,2021-11-16 22:43:59.243,demo
1664,FGS202257,2021-11-16,100,2021-11-16 22:43:59.243,demo
1665,FGS202259,2021-11-16,98.6,2021-11-16 22:43:59.243,demo
1666,FGS202259,2021-11-16,98.6,2021-11-16 22:43:59.243,demo
1667,FGS202261,2021-11-16,99,2021-11-16 22:43:59.243,demo
1668,FGS202261,2021-11-16,99,2021-11-16 22:43:59.243,demo
1669,FGS202263,2021-11-16,100,2021-11-16 22:43:59.243,demo
1670,FGS202263,2021-11-16,100,2021-11-16 22:43:59.243,demo
1671,FGS202265,2021-11-16,100,2021-11-16 22:43:59.243,demo
1672,FGS202265,2021-11-16,100,2021-11-16 22:43:59.243,demo
1673,FGS202267,2021-11-16,99,2021-11-16 22:43:59.243,demo
1674,FGS202267,2021-11-16,99,2021-11-16 22:43:59.243,demo
1675,FGS202268,2021-11-16,97,2021-11-16 22:43:59.243,demo
1676,FGS202270,2021-11-16,92.44,2021-11-16 22:43:59.243,demo
1677,FGS202270,2021-11-16,92.44,2021-11-16 22:43:59.243,demo
1678,FGS202272,2021-11-16,94.92,2021-11-16 22:43:59.243,demo
1679,FGS202272,2021-11-16,94.92,2021-11-16 22:43:59.243,demo
1680,FGS202274,2021-11-16,100,2021-11-16 22:43:59.243,demo
1681,FGS202274,2021-11-16,100,2021-11-16 22:43:59.243,demo
1682,FGS202276,2021-11-16,100,2021-11-16 22:43:59.243,demo
1683,FGS202276,2021-11-16,100,2021-11-16 22:43:59.243,demo
1684,FGS202278,2021-11-16,100,2021-11-16 22:43:59.243,demo
1685,FGS202278,2021-11-16,100,2021-11-16 22:43:59.243,demo
1686,FGS202280,2021-11-16,100,2021-11-16 22:43:59.243,demo
1687,FGS202280,2021-11-16,100,2021-11-16 22:43:59.243,demo
1688,FGS202282,2021-11-16,100,2021-11-16 22:43:59.243,demo
1689,FGS202301,2021-11-16,100,2021-11-16 22:43:59.243,demo
1690,FGS202303,2021-11-16,100,2021-11-16 22:43:59.243,demo
1691,FGS202369,2021-11-16,95.01,2021-11-16 22:43:59.243,demo
1692,FGS202369,2021-11-16,95.01,2021-11-16 22:43:59.243,demo
1693,FGS202371,2021-11-16,100,2021-11-16 22:43:59.243,demo
1694,FGS202371,2021-11-16,100,2021-11-16 22:43:59.243,demo
1695,FGS202373,2021-11-16,100,2021-11-16 22:43:59.243,demo
1696,FGS202373,2021-11-16,100,2021-11-16 22:43:59.243,demo
1697,FGS202375,2021-11-16,85,2021-11-16 22:43:59.243,demo
1698,FGS202375,2021-11-16,85,2021-11-16 22:43:59.243,demo
1699,FGS202377,2021-11-16,100,2021-11-16 22:43:59.244,demo
1700,FGS202377,2021-11-16,100,2021-11-16 22:43:59.244,demo
1701,FGS202379,2021-11-16,100,2021-11-16 22:43:59.244,demo
1702,FGS202379,2021-11-16,100,2021-11-16 22:43:59.244,demo
1703,FGS202381,2021-11-16,100,2021-11-16 22:43:59.244,demo
1704,FGS202381,2021-11-16,100,2021-11-16 22:43:59.244,demo
1705,FGS202383,2021-11-16,100,2021-11-16 22:43:59.244,demo
1706,FGS202384,2021-11-16,100,2021-11-16 22:43:59.244,demo
1707,FGS202386,2021-11-16,75,2021-11-16 22:43:59.244,demo
1708,FGS202388,2021-11-16,100,2021-11-16 22:43:59.244,demo
1709,FGS202390,2021-11-16,100,2021-11-16 22:43:59.244,demo
1710,FGS202392,2021-11-16,100,2021-11-16 22:43:59.244,demo
1711,FGS202394,2021-11-16,100,2021-11-16 22:43:59.244,demo
1712,FGS202396,2021-11-16,112.3,2021-11-16 22:43:59.244,demo
1713,FGS202398,2021-11-16,100,2021-11-16 22:43:59.244,demo
1714,FGS202402,2021-11-16,100,2021-11-16 22:43:59.244,demo
1715,FGS202404,2021-11-16,100,2021-11-16 22:43:59.244,demo
1716,FGS202485,2021-11-16,100,2021-11-16 22:43:59.244,demo
1717,FGS202487,2021-11-16,81,2021-11-16 22:43:59.244,demo
1718,FGS202489,2021-11-16,103,2021-11-16 22:43:59.244,demo
1719,FGS202491,2021-11-16,100,2021-11-16 22:43:59.244,demo
1720,FGS202493,2021-11-16,100,2021-11-16 22:43:59.244,demo
1721,FGS202495,2021-11-16,100,2021-11-16 22:43:59.244,demo
1722,FGS202497,2021-11-16,100,2021-11-16 22:43:59.244,demo
1723,FGS202499,2021-11-16,100.01,2021-11-16 22:43:59.244,demo
1724,FGSUK2024S1,2021-11-16,106,2021-11-16 22:43:59.244,demo
1725,FGSUK2025S2,2021-11-16,110,2021-11-16 22:43:59.244,demo
1726,FGSUK2027S3,2021-11-16,102.1,2021-11-16 22:43:59.244,demo
1727,FID2031S1,2021-11-16,100,2021-11-16 22:43:59.244,demo
1728,FIDELITYBK [MRF],2021-11-16,2.66,2021-11-16 22:43:59.244,demo
1729,FIDSON,2021-11-16,6.25,2021-11-16 22:43:59.244,demo
1730,FLOURMILL,2021-11-16,30.2,2021-11-16 22:43:59.244,demo
1731,FMN2023S2,2021-11-16,100,2021-11-16 22:43:59.244,demo
1732,FMN2023S3A,2021-11-16,100,2021-11-16 22:43:59.244,demo
1733,FMN2025S3B,2021-11-16,100,2021-11-16 22:43:59.244,demo
1734,FOB2021S1,2021-11-16,100,2021-11-16 22:43:59.244,demo
1735,FTNCOCOA [RST],2021-11-16,0.41,2021-11-16 22:43:59.244,demo
1736,GLAXOSMITH,2021-11-16,6,2021-11-16 22:43:59.244,demo
1737,GMB2019S1,2021-11-16,100,2021-11-16 22:43:59.244,demo
1738,GMB2022S1,2021-11-16,100,2021-11-16 22:43:59.244,demo
1739,GOLDBREW [BLS],2021-11-16,0.81,2021-11-16 22:43:59.244,demo
1740,GOLDINSURE [MRS],2021-11-16,0.2,2021-11-16 22:43:59.245,demo
1741,GREENWETF,2021-11-16,100,2021-11-16 22:43:59.245,demo
1742,GSPECPLC,2021-11-16,4.19,2021-11-16 22:43:59.245,demo
1743,GTCO,2021-11-16,26.9,2021-11-16 22:43:59.245,demo
1744,GUINEAINS,2021-11-16,0.2,2021-11-16 22:43:59.245,demo
1745,GUINNESS,2021-11-16,36.5,2021-11-16 22:43:59.245,demo
1746,HONYFLOUR,2021-11-16,3.4,2021-11-16 22:43:59.245,demo
1747,IAO2026S1,2021-11-16,100,2021-11-16 22:43:59.245,demo
1748,IKEJAHOTEL,2021-11-16,1.15,2021-11-16 22:43:59.245,demo
1749,INFINITY [BLS],2021-11-16,1.32,2021-11-16 22:43:59.245,demo
1750,INTBREW [BLS],2021-11-16,5.6,2021-11-16 22:43:59.245,demo
1751,INTENEGINS [MRS],2021-11-16,0.38,2021-11-16 22:43:59.245,demo
1752,JAIZBANK,2021-11-16,0.65,2021-11-16 22:43:59.245,demo
1753,JAPAULGOLD,2021-11-16,0.44,2021-11-16 22:43:59.245,demo
1754,JBERGER,2021-11-16,24.8,2021-11-16 22:43:59.245,demo
1755,JOHNHOLT,2021-11-16,0.72,2021-11-16 22:43:59.245,demo
1756,JULI,2021-11-16,0.91,2021-11-16 22:43:59.245,demo
1757,KGB2020S1,2021-11-16,100,2021-11-16 22:43:59.245,demo
1758,KGB2022S2,2021-11-16,100,2021-11-16 22:43:59.245,demo
1759,LAB2023S1,2021-11-16,100,2021-11-16 22:43:59.245,demo
1760,LAB2027T2,2021-11-16,100,2021-11-16 22:43:59.245,demo
1761,LAB2027T4,2021-11-16,100,2021-11-16 22:43:59.245,demo
1762,LASACO,2021-11-16,1.13,2021-11-16 22:43:59.245,demo
1763,LEARNAFRCA,2021-11-16,1.29,2021-11-16 22:43:59.245,demo
1764,LFZ2041S1,2021-11-16,100,2021-11-16 22:43:59.245,demo
1765,LINKASSURE,2021-11-16,0.53,2021-11-16 22:43:59.245,demo
1766,LIVESTOCK,2021-11-16,2.18,2021-11-16 22:43:59.245,demo
1767,LIVINGTRUST [BLS],2021-11-16,0.8,2021-11-16 22:43:59.245,demo
1768,LMS2025S2,2021-11-16,100,2021-11-16 22:43:59.245,demo
1769,LOTUSHAL15,2021-11-16,13.9,2021-11-16 22:43:59.245,demo
1770,MANSARD,2021-11-16,2.2,2021-11-16 22:43:59.245,demo
1771,MAYBAKER,2021-11-16,4.49,2021-11-16 22:43:59.245,demo
1772,MBENEFIT,2021-11-16,0.27,2021-11-16 22:43:59.245,demo
1773,MCI2026S1,2021-11-16,100,2021-11-16 22:43:59.245,demo
1774,MCNICHOLS,2021-11-16,0.77,2021-11-16 22:43:59.245,demo
1775,MEDVIEWAIR [BMF],2021-11-16,1.62,2021-11-16 22:43:59.245,demo
1776,MERGROWTH,2021-11-16,17.2,2021-11-16 22:43:59.245,demo
1777,MERVALUE,2021-11-16,16.5,2021-11-16 22:43:59.245,demo
1778,MEYER,2021-11-16,0.2,2021-11-16 22:43:59.245,demo
1779,MORISON,2021-11-16,1.89,2021-11-16 22:43:59.245,demo
1780,MRE2022S1,2021-11-16,100,2021-11-16 22:43:59.246,demo
1781,MRE2023S2A,2021-11-16,100,2021-11-16 22:43:59.246,demo
1782,MRE2023S2B,2021-11-16,100,2021-11-16 22:43:59.246,demo
1783,MRS,2021-11-16,15.2,2021-11-16 22:43:59.246,demo
1784,MTNN,2021-11-16,190,2021-11-16 22:43:59.246,demo
1785,MULTITREX [DIP],2021-11-16,0.36,2021-11-16 22:43:59.246,demo
1786,MULTIVERSE,2021-11-16,0.2,2021-11-16 22:43:59.246,demo
1787,NAHCO,2021-11-16,3.5,2021-11-16 22:43:59.246,demo
1788,NASCON,2021-11-16,14.15,2021-11-16 22:43:59.246,demo
1789,NB,2021-11-16,52.5,2021-11-16 22:43:59.246,demo
1790,NCR,2021-11-16,3,2021-11-16 22:43:59.246,demo
1791,NEIMETH,2021-11-16,1.98,2021-11-16 22:43:59.246,demo
1792,NEM,2021-11-16,1.92,2021-11-16 22:43:59.246,demo
1793,NESF,2021-11-16,552.2,2021-11-16 22:43:59.246,demo
1794,NESTLE,2021-11-16,1390,2021-11-16 22:43:59.246,demo
1795,NEWGOLD,2021-11-16,9199.99,2021-11-16 22:43:59.246,demo
1796,NGXGROUP,2021-11-16,18,2021-11-16 22:43:59.246,demo
1797,NIGERINS [MRF],2021-11-16,0.2,2021-11-16 22:43:59.246,demo
1798,NMR2027S3,2021-11-16,100,2021-11-16 22:43:59.246,demo
1799,NMR2030S1,2021-11-16,100,2021-11-16 22:43:59.246,demo
1800,NMR2033S2,2021-11-16,100,2021-11-16 22:43:59.246,demo
1801,NNFM,2021-11-16,8,2021-11-16 22:43:59.246,demo
1802,NOTORE [BLS],2021-11-16,62.5,2021-11-16 22:43:59.246,demo
1803,NOVA2027S1,2021-11-16,100,2021-11-16 22:43:59.246,demo
1804,NPFMCRFBK,2021-11-16,1.8,2021-11-16 22:43:59.246,demo
1805,NSLTECH,2021-11-16,0.2,2021-11-16 22:43:59.247,demo
1806,NSP2031S2,2021-11-16,100,2021-11-16 22:43:59.247,demo
1807,NSP2034S1,2021-11-16,100,2021-11-16 22:43:59.247,demo
1808,OANDO [MRF],2021-11-16,4.87,2021-11-16 22:43:59.247,demo
1809,ODB2027S1,2021-11-16,100,2021-11-16 22:43:59.247,demo
1810,OKOMUOIL,2021-11-16,142,2021-11-16 22:43:59.247,demo
1811,OMATEK [RST],2021-11-16,0.2,2021-11-16 22:43:59.247,demo
1812,OYB2022S1,2021-11-16,100,2021-11-16 22:43:59.247,demo
1813,PBS2026S1,2021-11-16,100,2021-11-16 22:43:59.247,demo
1814,PHARMDEKO,2021-11-16,2.11,2021-11-16 22:43:59.247,demo
1815,PLA2022SO,2021-11-16,100,2021-11-16 22:43:59.247,demo
1816,PREMPAINTS,2021-11-16,10,2021-11-16 22:43:59.247,demo
1817,PRESCO,2021-11-16,88.9,2021-11-16 22:43:59.247,demo
1818,PRESTIGE [BLS],2021-11-16,0.47,2021-11-16 22:43:59.247,demo
1819,PZ,2021-11-16,6.05,2021-11-16 22:43:59.247,demo
1820,RAKUNITY [MRF],2021-11-16,0.3,2021-11-16 22:43:59.247,demo
1821,REDSTAREX,2021-11-16,3.5,2021-11-16 22:43:59.247,demo
1822,REGALINS,2021-11-16,0.4,2021-11-16 22:43:59.247,demo
1823,RESORTSAL [MRF],2021-11-16,0.2,2021-11-16 22:43:59.247,demo
1824,ROYALEX,2021-11-16,0.53,2021-11-16 22:43:59.247,demo
1825,RTBRISCOE,2021-11-16,0.2,2021-11-16 22:43:59.247,demo
1826,SB2024S1TA,2021-11-16,100,2021-11-16 22:43:59.247,demo
1827,SB2024S1TB,2021-11-16,100,2021-11-16 22:43:59.247,demo
1828,SCOA,2021-11-16,1.04,2021-11-16 22:43:59.247,demo
1829,SEPLAT,2021-11-16,721.2,2021-11-16 22:43:59.247,demo
1830,SFSREIT,2021-11-16,67.9,2021-11-16 22:43:59.247,demo
1831,SIAMLETF40,2021-11-16,118.21,2021-11-16 22:43:59.247,demo
1832,SIM2023S1,2021-11-16,100,2021-11-16 22:43:59.247,demo
1833,SIM2025S2,2021-11-16,100,2021-11-16 22:43:59.247,demo
1834,SKYAVN,2021-11-16,4.45,2021-11-16 22:43:59.247,demo
1835,SMURFIT [MRF],2021-11-16,0.2,2021-11-16 22:43:59.247,demo
1836,SOVRENINS,2021-11-16,0.22,2021-11-16 22:43:59.247,demo
1837,STACO [MRF],2021-11-16,0.48,2021-11-16 22:43:59.247,demo
1838,STANBIC,2021-11-16,39,2021-11-16 22:43:59.247,demo
1839,STANBICETF30,2021-11-16,45,2021-11-16 22:43:59.247,demo
1840,STDINSURE [MRF],2021-11-16,0.2,2021-11-16 22:43:59.247,demo
1841,STERLNBANK,2021-11-16,1.51,2021-11-16 22:43:59.248,demo
1842,STUDPRESS,2021-11-16,1.78,2021-11-16 22:43:59.248,demo
1843,SUNUASSUR,2021-11-16,0.45,2021-11-16 22:43:59.248,demo
1844,TANTALIZER,2021-11-16,0.2,2021-11-16 22:43:59.248,demo
1845,THOMASWY [MRS],2021-11-16,0.35,2021-11-16 22:43:59.248,demo
1846,TIP,2021-11-16,0.41,2021-11-16 22:43:59.248,demo
1847,TOTAL,2021-11-16,216.8,2021-11-16 22:43:59.248,demo
1848,TOURIST [DIP],2021-11-16,2.84,2021-11-16 22:43:59.248,demo
1849,TRANSCOHOT [BLS],2021-11-16,5.38,2021-11-16 22:43:59.248,demo
1850,TRANSCORP,2021-11-16,0.97,2021-11-16 22:43:59.248,demo
